id,loan_status,aproval_prob
73826,0,0.079
73827,0,0.0226
73828,0,0.0486
73829,1,0.9265
73830,1,0.5637
73831,0,0.1109
73832,0,0.099
73833,0,0.0116
73834,1,0.8408
73835,0,0.0268
73836,0,0.0257
73837,0,0.0388
73838,1,0.9463
73839,0,0.0072
73840,0,0.0084
73841,1,0.6857
73842,1,0.9214
73843,0,0.0248
73844,0,0.0516
73845,0,0.028
73846,0,0.0504
73847,0,0.0446
73848,0,0.0274
73849,0,0.0473
73850,0,0.0217
73851,0,0.0232
73852,0,0.0185
73853,0,0.0052
73854,0,0.0958
73855,0,0.0243
73856,0,0.0136
73857,1,0.5264
73858,0,0.0275
73859,0,0.0038
73860,0,0.0086
73861,0,0.2968
73862,0,0.016
73863,0,0.0192
73864,0,0.0256
73865,0,0.0047
73866,0,0.0037
73867,0,0.0093
73868,0,0.0072
73869,0,0.0048
73870,0,0.0234
73871,0,0.0158
73872,0,0.0134
73873,0,0.0711
73874,0,0.0018
73875,0,0.007
73876,1,0.9607
73877,0,0.0317
73878,0,0.0115
73879,0,0.0209
73880,0,0.0197
73881,0,0.0267
73882,0,0.3576
73883,0,0.0099
73884,0,0.0126
73885,0,0.0229
73886,0,0.0165
73887,0,0.0412
73888,0,0.0136
73889,0,0.0157
73890,0,0.0284
73891,0,0.0088
73892,0,0.036
73893,0,0.0492
73894,0,0.0062
73895,0,0.052
73896,0,0.0972
73897,0,0.0288
73898,0,0.0211
73899,0,0.0113
73900,1,0.9889
73901,0,0.0596
73902,0,0.039
73903,0,0.1794
73904,1,0.969
73905,0,0.0405
73906,0,0.0043
73907,0,0.0172
73908,0,0.178
73909,0,0.0093
73910,0,0.1876
73911,0,0.0129
73912,0,0.0055
73913,0,0.1005
73914,0,0.0025
73915,0,0.0073
73916,0,0.0796
73917,0,0.0151
73918,0,0.3389
73919,0,0.0464
73920,0,0.0187
73921,0,0.035
73922,0,0.0146
73923,0,0.0011
73924,0,0.0386
73925,0,0.0043
73926,0,0.0108
73927,0,0.0838
73928,0,0.0776
73929,1,0.7232
73930,0,0.1042
73931,0,0.1633
73932,0,0.0135
73933,0,0.0399
73934,0,0.0259
73935,0,0.0048
73936,1,0.9399
73937,0,0.0308
73938,0,0.0117
73939,0,0.0172
73940,0,0.1024
73941,0,0.2581
73942,0,0.0378
73943,0,0.0845
73944,0,0.0062
73945,0,0.0107
73946,1,0.9762
73947,0,0.0141
73948,1,0.905
73949,0,0.0461
73950,1,0.963
73951,0,0.2395
73952,0,0.0123
73953,0,0.0755
73954,1,0.9731
73955,0,0.0049
73956,0,0.0146
73957,0,0.0089
73958,0,0.0387
73959,0,0.0321
73960,0,0.0333
73961,0,0.0044
73962,0,0.0213
73963,1,0.961
73964,0,0.018
73965,0,0.0392
73966,0,0.182
73967,0,0.0242
73968,0,0.024
73969,0,0.0034
73970,0,0.0029
73971,0,0.0318
73972,1,0.9756
73973,0,0.0151
73974,0,0.0023
73975,0,0.0205
73976,0,0.0596
73977,0,0.0224
73978,0,0.0255
73979,0,0.055
73980,0,0.0126
73981,0,0.0344
73982,0,0.0585
73983,1,0.586
73984,0,0.01
73985,0,0.0138
73986,0,0.009
73987,0,0.0478
73988,0,0.0483
73989,0,0.09
73990,0,0.0183
73991,0,0.0523
73992,0,0.0159
73993,0,0.0648
73994,0,0.047
73995,0,0.1366
73996,1,0.8263
73997,0,0.0072
73998,0,0.1382
73999,0,0.1595
74000,1,0.836
74001,0,0.0045
74002,0,0.0301
74003,0,0.0019
74004,0,0.0492
74005,0,0.0133
74006,0,0.0138
74007,0,0.1201
74008,0,0.0544
74009,0,0.0043
74010,0,0.0154
74011,0,0.034
74012,0,0.0168
74013,0,0.0559
74014,0,0.0199
74015,0,0.0126
74016,0,0.0302
74017,0,0.0209
74018,0,0.021
74019,1,0.9306
74020,0,0.0231
74021,0,0.0423
74022,0,0.0009
74023,0,0.3522
74024,0,0.0371
74025,0,0.1027
74026,0,0.0135
74027,0,0.0296
74028,0,0.0143
74029,0,0.0313
74030,0,0.0031
74031,0,0.0099
74032,0,0.0629
74033,0,0.0558
74034,0,0.0225
74035,0,0.0126
74036,0,0.0072
74037,0,0.0555
74038,0,0.0751
74039,0,0.0187
74040,0,0.0024
74041,0,0.0595
74042,0,0.0399
74043,0,0.0606
74044,0,0.0274
74045,0,0.0113
74046,1,0.9165
74047,0,0.042
74048,0,0.0806
74049,0,0.0104
74050,0,0.0137
74051,0,0.0141
74052,0,0.1611
74053,0,0.0411
74054,0,0.0402
74055,0,0.0471
74056,0,0.0336
74057,0,0.0408
74058,0,0.0018
74059,0,0.0069
74060,0,0.0186
74061,0,0.023
74062,0,0.0222
74063,0,0.0298
74064,0,0.0547
74065,0,0.0041
74066,0,0.0024
74067,0,0.0824
74068,0,0.0257
74069,0,0.0177
74070,0,0.0493
74071,0,0.0968
74072,0,0.0114
74073,1,0.977
74074,0,0.1182
74075,0,0.0933
74076,0,0.0019
74077,0,0.0127
74078,0,0.0823
74079,0,0.4196
74080,0,0.0161
74081,0,0.0139
74082,0,0.0459
74083,0,0.0073
74084,0,0.0194
74085,0,0.0161
74086,0,0.0074
74087,0,0.0294
74088,1,0.9323
74089,0,0.0713
74090,0,0.0108
74091,0,0.0431
74092,0,0.0114
74093,0,0.1483
74094,0,0.0225
74095,0,0.017
74096,0,0.0099
74097,0,0.2033
74098,0,0.0238
74099,0,0.0646
74100,1,0.7545
74101,0,0.0157
74102,0,0.0602
74103,0,0.0082
74104,0,0.1786
74105,0,0.253
74106,0,0.1144
74107,0,0.007
74108,0,0.0051
74109,0,0.003
74110,0,0.0149
74111,0,0.007
74112,0,0.0167
74113,0,0.24
74114,0,0.0045
74115,0,0.1533
74116,0,0.0187
74117,1,0.9819
74118,0,0.0917
74119,0,0.012
74120,0,0.0147
74121,0,0.0354
74122,0,0.0077
74123,0,0.0766
74124,0,0.0057
74125,0,0.0058
74126,0,0.0187
74127,1,0.9594
74128,0,0.0014
74129,0,0.0336
74130,1,0.9138
74131,0,0.0091
74132,0,0.0027
74133,0,0.0197
74134,0,0.0261
74135,0,0.0023
74136,0,0.0159
74137,0,0.0027
74138,0,0.1402
74139,0,0.0412
74140,0,0.0602
74141,0,0.0449
74142,0,0.0029
74143,0,0.0032
74144,1,0.9246
74145,0,0.0057
74146,0,0.0526
74147,0,0.0095
74148,0,0.2588
74149,0,0.1716
74150,0,0.0102
74151,0,0.0732
74152,0,0.0904
74153,0,0.0175
74154,0,0.084
74155,0,0.2085
74156,0,0.0032
74157,0,0.051
74158,0,0.003
74159,0,0.05
74160,0,0.1846
74161,0,0.0384
74162,0,0.0087
74163,0,0.002
74164,0,0.0044
74165,0,0.0021
74166,0,0.0297
74167,0,0.06
74168,0,0.0097
74169,0,0.0682
74170,0,0.0009
74171,0,0.0021
74172,0,0.0191
74173,0,0.2285
74174,1,0.9682
74175,0,0.1155
74176,1,0.9805
74177,0,0.1807
74178,0,0.0341
74179,0,0.0431
74180,0,0.1617
74181,0,0.0108
74182,0,0.1199
74183,0,0.0141
74184,1,0.921
74185,1,0.9334
74186,0,0.2576
74187,0,0.0085
74188,0,0.0886
74189,0,0.0398
74190,1,0.9486
74191,1,0.9581
74192,0,0.0052
74193,0,0.0027
74194,0,0.0217
74195,0,0.0195
74196,0,0.0286
74197,0,0.032
74198,0,0.0123
74199,0,0.0771
74200,0,0.2649
74201,0,0.0032
74202,0,0.0804
74203,0,0.257
74204,0,0.122
74205,0,0.2952
74206,0,0.164
74207,0,0.0253
74208,0,0.0154
74209,0,0.0028
74210,0,0.0265
74211,1,0.994
74212,0,0.0176
74213,0,0.078
74214,0,0.0061
74215,0,0.0005
74216,0,0.0133
74217,0,0.098
74218,0,0.0006
74219,0,0.0831
74220,0,0.0054
74221,0,0.0016
74222,0,0.4413
74223,0,0.0111
74224,0,0.0011
74225,1,0.9342
74226,0,0.0176
74227,0,0.0011
74228,0,0.1249
74229,0,0.0494
74230,0,0.0247
74231,1,0.9074
74232,0,0.0106
74233,1,0.8986
74234,0,0.0073
74235,0,0.009
74236,0,0.0077
74237,1,0.9321
74238,0,0.0065
74239,0,0.0408
74240,0,0.0938
74241,0,0.0109
74242,1,0.9778
74243,0,0.0091
74244,0,0.2626
74245,0,0.0103
74246,0,0.0216
74247,0,0.224
74248,1,0.9776
74249,0,0.0171
74250,0,0.0027
74251,0,0.0683
74252,0,0.0051
74253,0,0.023
74254,0,0.0872
74255,0,0.014
74256,0,0.1765
74257,0,0.0064
74258,0,0.0311
74259,1,0.5521
74260,0,0.0088
74261,0,0.173
74262,0,0.0111
74263,0,0.0123
74264,0,0.006
74265,1,0.9852
74266,0,0.0168
74267,1,0.874
74268,0,0.0246
74269,0,0.0177
74270,1,0.8375
74271,0,0.0466
74272,0,0.0093
74273,0,0.0451
74274,0,0.0082
74275,0,0.0043
74276,0,0.0125
74277,0,0.039
74278,0,0.0186
74279,0,0.0435
74280,0,0.2065
74281,0,0.0092
74282,0,0.0021
74283,0,0.002
74284,0,0.0007
74285,0,0.0672
74286,0,0.0183
74287,0,0.0168
74288,0,0.0346
74289,0,0.0693
74290,0,0.0132
74291,0,0.0371
74292,0,0.0401
74293,0,0.0344
74294,0,0.01
74295,0,0.0075
74296,0,0.2321
74297,0,0.0399
74298,0,0.2201
74299,0,0.0006
74300,0,0.0622
74301,0,0.3893
74302,0,0.0423
74303,0,0.0549
74304,0,0.0866
74305,0,0.0092
74306,0,0.0012
74307,1,0.9776
74308,0,0.0064
74309,0,0.1274
74310,0,0.0069
74311,0,0.012
74312,0,0.1567
74313,0,0.007
74314,1,0.9788
74315,1,0.9939
74316,0,0.0486
74317,1,0.9221
74318,0,0.0053
74319,0,0.0015
74320,0,0.042
74321,0,0.0189
74322,0,0.0181
74323,0,0.0701
74324,0,0.0796
74325,0,0.015
74326,0,0.0787
74327,0,0.0111
74328,0,0.0097
74329,0,0.1935
74330,0,0.0587
74331,1,0.7904
74332,1,0.9534
74333,0,0.0313
74334,0,0.0716
74335,0,0.0048
74336,0,0.0443
74337,0,0.0052
74338,0,0.1138
74339,0,0.0387
74340,0,0.0069
74341,0,0.029
74342,0,0.107
74343,0,0.0438
74344,0,0.0145
74345,0,0.0184
74346,0,0.0716
74347,0,0.039
74348,0,0.1935
74349,0,0.0194
74350,0,0.014
74351,0,0.0021
74352,0,0.0619
74353,0,0.0069
74354,0,0.0086
74355,1,0.9724
74356,0,0.016
74357,0,0.006
74358,0,0.03
74359,0,0.0139
74360,0,0.0816
74361,0,0.0026
74362,0,0.0242
74363,0,0.0354
74364,0,0.2172
74365,0,0.0761
74366,0,0.0381
74367,0,0.1117
74368,1,0.9753
74369,1,0.8214
74370,0,0.007
74371,0,0.0047
74372,0,0.0057
74373,0,0.075
74374,0,0.0169
74375,1,0.9907
74376,0,0.0196
74377,0,0.0136
74378,0,0.0878
74379,0,0.2193
74380,1,0.8737
74381,1,0.9712
74382,0,0.0015
74383,0,0.0675
74384,0,0.0048
74385,0,0.0427
74386,0,0.0105
74387,0,0.0078
74388,0,0.014
74389,0,0.007
74390,0,0.0135
74391,0,0.0512
74392,0,0.0013
74393,0,0.0189
74394,0,0.3456
74395,0,0.0486
74396,0,0.0145
74397,0,0.0148
74398,0,0.0262
74399,0,0.0105
74400,0,0.1526
74401,0,0.0136
74402,0,0.0244
74403,0,0.0151
74404,0,0.0112
74405,0,0.0357
74406,1,0.9395
74407,0,0.1022
74408,1,0.5945
74409,0,0.0488
74410,0,0.0127
74411,0,0.072
74412,0,0.0057
74413,0,0.0374
74414,0,0.0723
74415,0,0.0675
74416,0,0.0014
74417,1,0.9229
74418,1,0.9739
74419,0,0.0171
74420,1,0.9571
74421,0,0.005
74422,0,0.0088
74423,0,0.0431
74424,0,0.0133
74425,0,0.3618
74426,0,0.1921
74427,0,0.0086
74428,0,0.0646
74429,0,0.0239
74430,0,0.01
74431,0,0.2805
74432,0,0.0656
74433,0,0.0068
74434,0,0.2518
74435,0,0.0256
74436,0,0.1001
74437,0,0.0012
74438,0,0.044
74439,0,0.0096
74440,0,0.0089
74441,0,0.0625
74442,0,0.3164
74443,0,0.0202
74444,0,0.0231
74445,0,0.0067
74446,0,0.1157
74447,0,0.0056
74448,0,0.0268
74449,1,0.8983
74450,0,0.0055
74451,0,0.0273
74452,0,0.0385
74453,1,0.8687
74454,0,0.0194
74455,0,0.0064
74456,0,0.034
74457,1,0.8585
74458,0,0.0671
74459,0,0.0979
74460,0,0.0059
74461,0,0.2183
74462,0,0.0086
74463,0,0.0158
74464,0,0.0025
74465,0,0.0973
74466,1,0.8908
74467,0,0.005
74468,0,0.0382
74469,0,0.0285
74470,1,0.8006
74471,0,0.1373
74472,0,0.0054
74473,0,0.1996
74474,0,0.0275
74475,0,0.0451
74476,0,0.0319
74477,0,0.1207
74478,0,0.0269
74479,0,0.0158
74480,0,0.0063
74481,0,0.0398
74482,0,0.0021
74483,0,0.0287
74484,0,0.0175
74485,0,0.0682
74486,0,0.0676
74487,0,0.0351
74488,0,0.0453
74489,0,0.0133
74490,0,0.0048
74491,0,0.0784
74492,0,0.0249
74493,1,0.9603
74494,0,0.0092
74495,0,0.0111
74496,0,0.0057
74497,0,0.0351
74498,0,0.031
74499,0,0.0086
74500,0,0.029
74501,0,0.0774
74502,1,0.9664
74503,1,0.9594
74504,0,0.2391
74505,0,0.0208
74506,0,0.0675
74507,0,0.0208
74508,0,0.0311
74509,0,0.0728
74510,0,0.0127
74511,0,0.0243
74512,0,0.0457
74513,0,0.046
74514,0,0.0074
74515,1,0.8733
74516,0,0.0284
74517,0,0.0127
74518,1,0.8013
74519,0,0.4129
74520,0,0.0178
74521,0,0.0259
74522,0,0.1188
74523,0,0.0627
74524,0,0.0156
74525,0,0.0281
74526,0,0.0119
74527,0,0.1155
74528,0,0.0151
74529,0,0.0207
74530,0,0.1941
74531,0,0.0062
74532,0,0.0019
74533,1,0.8758
74534,0,0.1413
74535,0,0.0148
74536,0,0.0759
74537,0,0.1538
74538,0,0.1722
74539,0,0.0103
74540,0,0.0103
74541,0,0.0087
74542,0,0.0701
74543,0,0.2287
74544,0,0.0057
74545,0,0.0096
74546,0,0.0339
74547,0,0.144
74548,0,0.0421
74549,0,0.0022
74550,0,0.0618
74551,0,0.0394
74552,0,0.035
74553,1,0.7248
74554,0,0.0261
74555,0,0.004
74556,0,0.0132
74557,1,0.9467
74558,0,0.0842
74559,0,0.011
74560,0,0.0201
74561,0,0.0113
74562,1,0.9649
74563,0,0.0193
74564,0,0.0411
74565,0,0.0094
74566,0,0.026
74567,0,0.0146
74568,0,0.0103
74569,0,0.0342
74570,0,0.1231
74571,0,0.0197
74572,1,0.9361
74573,0,0.0872
74574,0,0.0198
74575,0,0.2203
74576,0,0.0071
74577,0,0.0846
74578,1,0.9683
74579,0,0.0661
74580,0,0.0306
74581,0,0.0268
74582,1,0.9677
74583,0,0.0183
74584,0,0.0134
74585,0,0.0184
74586,0,0.0242
74587,0,0.0221
74588,0,0.1978
74589,0,0.0209
74590,1,0.9804
74591,0,0.0181
74592,0,0.0284
74593,0,0.0396
74594,0,0.0076
74595,1,0.9755
74596,0,0.033
74597,0,0.0131
74598,0,0.0164
74599,0,0.044
74600,0,0.0289
74601,0,0.0159
74602,1,0.9794
74603,0,0.039
74604,0,0.0031
74605,0,0.0166
74606,0,0.0176
74607,0,0.0151
74608,0,0.0125
74609,0,0.0023
74610,0,0.0264
74611,1,0.949
74612,0,0.0105
74613,0,0.0693
74614,0,0.0122
74615,1,0.8836
74616,0,0.0154
74617,0,0.362
74618,0,0.0094
74619,0,0.0227
74620,0,0.0129
74621,0,0.041
74622,0,0.0301
74623,1,0.9419
74624,0,0.0137
74625,0,0.1276
74626,0,0.0229
74627,0,0.0116
74628,0,0.0341
74629,0,0.0043
74630,0,0.0517
74631,0,0.071
74632,0,0.0681
74633,0,0.0212
74634,0,0.06
74635,0,0.0296
74636,0,0.041
74637,0,0.0369
74638,0,0.0058
74639,0,0.0186
74640,1,0.9664
74641,0,0.0855
74642,0,0.0432
74643,0,0.0047
74644,0,0.0677
74645,0,0.0196
74646,0,0.3759
74647,0,0.0414
74648,0,0.0242
74649,1,0.9314
74650,0,0.008
74651,0,0.0108
74652,0,0.0516
74653,0,0.014
74654,0,0.0492
74655,0,0.0233
74656,0,0.0176
74657,0,0.0065
74658,0,0.0096
74659,0,0.1295
74660,0,0.0726
74661,0,0.0073
74662,0,0.3331
74663,0,0.0442
74664,0,0.0661
74665,0,0.0009
74666,0,0.0302
74667,0,0.0254
74668,0,0.0328
74669,0,0.0156
74670,0,0.0006
74671,0,0.0508
74672,0,0.0642
74673,0,0.0218
74674,0,0.1625
74675,0,0.0707
74676,0,0.03
74677,0,0.0833
74678,0,0.0776
74679,0,0.0245
74680,0,0.0319
74681,0,0.1224
74682,1,0.9206
74683,0,0.0064
74684,0,0.0731
74685,0,0.0015
74686,0,0.0019
74687,0,0.088
74688,1,0.8233
74689,0,0.009
74690,0,0.0309
74691,0,0.3236
74692,0,0.1255
74693,0,0.0345
74694,0,0.4532
74695,0,0.0095
74696,0,0.0133
74697,0,0.0325
74698,0,0.0407
74699,0,0.1139
74700,0,0.0015
74701,0,0.1332
74702,0,0.0338
74703,0,0.0066
74704,0,0.003
74705,0,0.004
74706,0,0.0277
74707,0,0.005
74708,1,0.9732
74709,0,0.003
74710,0,0.0837
74711,0,0.0097
74712,0,0.0548
74713,0,0.0202
74714,0,0.0081
74715,0,0.0044
74716,0,0.0312
74717,0,0.0241
74718,0,0.0635
74719,0,0.0856
74720,0,0.0366
74721,0,0.0025
74722,0,0.0256
74723,0,0.0229
74724,0,0.1386
74725,0,0.0661
74726,0,0.0169
74727,0,0.0616
74728,0,0.0176
74729,0,0.0227
74730,0,0.0482
74731,0,0.0597
74732,1,0.9077
74733,0,0.0068
74734,0,0.0012
74735,1,0.5518
74736,0,0.0052
74737,0,0.0021
74738,0,0.01
74739,0,0.2458
74740,0,0.0195
74741,1,0.8442
74742,0,0.002
74743,0,0.0072
74744,0,0.0168
74745,0,0.0621
74746,0,0.0401
74747,0,0.0057
74748,0,0.0716
74749,0,0.0174
74750,0,0.0099
74751,1,0.947
74752,0,0.0384
74753,0,0.0269
74754,0,0.0099
74755,0,0.0718
74756,0,0.0088
74757,0,0.0008
74758,0,0.0908
74759,0,0.0378
74760,0,0.0023
74761,0,0.0443
74762,0,0.0335
74763,0,0.0074
74764,0,0.0047
74765,0,0.0096
74766,0,0.253
74767,0,0.0245
74768,0,0.0434
74769,0,0.0127
74770,0,0.0189
74771,0,0.1932
74772,0,0.0087
74773,0,0.0396
74774,1,0.5047
74775,0,0.0704
74776,0,0.0269
74777,0,0.011
74778,0,0.0129
74779,0,0.0218
74780,0,0.0133
74781,0,0.0417
74782,0,0.0131
74783,1,0.9529
74784,0,0.0644
74785,0,0.0583
74786,1,0.9641
74787,0,0.0131
74788,0,0.0042
74789,0,0.0662
74790,0,0.0165
74791,0,0.009
74792,0,0.0112
74793,1,0.9591
74794,0,0.1365
74795,0,0.0932
74796,0,0.054
74797,1,0.9625
74798,0,0.0277
74799,0,0.0914
74800,0,0.0061
74801,0,0.0917
74802,0,0.0948
74803,0,0.0423
74804,0,0.457
74805,0,0.0134
74806,0,0.0243
74807,0,0.0322
74808,0,0.0251
74809,0,0.0628
74810,0,0.0232
74811,0,0.0709
74812,0,0.0053
74813,0,0.0081
74814,0,0.0364
74815,0,0.0874
74816,0,0.0078
74817,0,0.0059
74818,0,0.0546
74819,0,0.0107
74820,0,0.0559
74821,0,0.0508
74822,0,0.1211
74823,0,0.006
74824,0,0.0068
74825,0,0.0343
74826,0,0.0492
74827,0,0.0418
74828,0,0.1479
74829,0,0.008
74830,0,0.018
74831,0,0.01
74832,0,0.0276
74833,0,0.0143
74834,0,0.0078
74835,0,0.004
74836,1,0.7807
74837,1,0.9555
74838,0,0.1032
74839,0,0.0461
74840,0,0.0167
74841,0,0.0088
74842,0,0.0073
74843,0,0.0539
74844,0,0.0291
74845,0,0.0058
74846,0,0.0054
74847,0,0.0145
74848,0,0.0444
74849,0,0.0218
74850,0,0.0346
74851,0,0.0709
74852,0,0.1935
74853,0,0.0083
74854,0,0.0267
74855,0,0.009
74856,0,0.0015
74857,0,0.0112
74858,0,0.0124
74859,0,0.0218
74860,0,0.0374
74861,0,0.0209
74862,0,0.0347
74863,1,0.9634
74864,0,0.4079
74865,0,0.0271
74866,0,0.0351
74867,0,0.0336
74868,0,0.0725
74869,0,0.2148
74870,0,0.0163
74871,0,0.0012
74872,0,0.0193
74873,0,0.0009
74874,0,0.0099
74875,0,0.0229
74876,0,0.0123
74877,0,0.0708
74878,0,0.015
74879,0,0.0177
74880,0,0.0033
74881,1,0.8656
74882,0,0.0161
74883,0,0.0098
74884,0,0.0169
74885,0,0.0144
74886,0,0.0054
74887,0,0.0189
74888,0,0.0099
74889,0,0.021
74890,0,0.0718
74891,0,0.1184
74892,0,0.1112
74893,0,0.0463
74894,0,0.0469
74895,0,0.009
74896,0,0.0532
74897,0,0.011
74898,0,0.1367
74899,0,0.0412
74900,0,0.0775
74901,0,0.0293
74902,0,0.007
74903,0,0.0998
74904,0,0.0105
74905,0,0.0072
74906,0,0.0057
74907,0,0.0432
74908,0,0.0496
74909,1,0.9195
74910,0,0.0057
74911,0,0.0053
74912,0,0.2856
74913,0,0.0207
74914,1,0.9406
74915,0,0.0138
74916,0,0.0943
74917,0,0.0587
74918,0,0.0149
74919,0,0.0108
74920,1,0.9495
74921,0,0.4237
74922,0,0.1696
74923,0,0.0128
74924,0,0.0083
74925,0,0.0326
74926,1,0.991
74927,0,0.0528
74928,0,0.158
74929,0,0.0132
74930,0,0.0063
74931,1,0.6623
74932,0,0.0015
74933,0,0.0313
74934,0,0.0137
74935,1,0.9668
74936,1,0.9205
74937,0,0.164
74938,0,0.0031
74939,0,0.0206
74940,0,0.0161
74941,0,0.0749
74942,0,0.0054
74943,0,0.0616
74944,0,0.0463
74945,0,0.011
74946,0,0.0089
74947,0,0.0203
74948,0,0.0785
74949,0,0.023
74950,0,0.1151
74951,0,0.2088
74952,1,0.7184
74953,0,0.0109
74954,0,0.0091
74955,1,0.9937
74956,0,0.0874
74957,1,0.9707
74958,0,0.0107
74959,0,0.1945
74960,0,0.0056
74961,0,0.0176
74962,0,0.0157
74963,0,0.0181
74964,0,0.1419
74965,0,0.0168
74966,0,0.0034
74967,0,0.0089
74968,0,0.0457
74969,0,0.0207
74970,0,0.017
74971,0,0.0183
74972,0,0.0161
74973,0,0.0929
74974,0,0.0983
74975,0,0.0259
74976,0,0.042
74977,0,0.0052
74978,0,0.0088
74979,0,0.0519
74980,0,0.0321
74981,0,0.0155
74982,0,0.1511
74983,0,0.0067
74984,0,0.013
74985,0,0.1347
74986,0,0.004
74987,1,0.9488
74988,0,0.0114
74989,0,0.0352
74990,0,0.0316
74991,0,0.009
74992,0,0.0404
74993,1,0.9332
74994,0,0.0116
74995,0,0.0312
74996,0,0.0159
74997,0,0.0182
74998,1,0.9543
74999,0,0.0144
75000,0,0.0322
75001,0,0.0198
75002,0,0.1327
75003,0,0.014
75004,0,0.0218
75005,0,0.0391
75006,0,0.0255
75007,0,0.0106
75008,0,0.0158
75009,0,0.1486
75010,0,0.2417
75011,0,0.0666
75012,0,0.0152
75013,0,0.0263
75014,0,0.0072
75015,0,0.1483
75016,0,0.0087
75017,0,0.1993
75018,0,0.0011
75019,0,0.4266
75020,0,0.0081
75021,0,0.022
75022,0,0.0869
75023,0,0.008
75024,0,0.0377
75025,0,0.0126
75026,1,0.9435
75027,0,0.0129
75028,0,0.0224
75029,0,0.1155
75030,0,0.0017
75031,0,0.0109
75032,1,0.957
75033,0,0.2071
75034,0,0.0041
75035,0,0.0464
75036,0,0.1497
75037,0,0.1126
75038,0,0.015
75039,0,0.0042
75040,0,0.0063
75041,0,0.0258
75042,0,0.0787
75043,0,0.0409
75044,0,0.0011
75045,0,0.0779
75046,0,0.0025
75047,0,0.0116
75048,1,0.9482
75049,0,0.0016
75050,0,0.0117
75051,0,0.1087
75052,0,0.0134
75053,0,0.0624
75054,0,0.0301
75055,0,0.1857
75056,0,0.0055
75057,0,0.0069
75058,0,0.0052
75059,0,0.0092
75060,1,0.9225
75061,0,0.0175
75062,1,0.9354
75063,0,0.0088
75064,0,0.296
75065,0,0.0023
75066,0,0.0033
75067,0,0.0429
75068,0,0.0561
75069,0,0.0008
75070,0,0.0261
75071,0,0.0073
75072,0,0.1924
75073,1,0.9873
75074,0,0.159
75075,0,0.0906
75076,0,0.01
75077,1,0.9186
75078,0,0.0516
75079,0,0.0096
75080,0,0.0238
75081,0,0.0272
75082,0,0.0307
75083,0,0.0094
75084,0,0.0087
75085,0,0.0092
75086,0,0.0292
75087,0,0.1365
75088,0,0.1638
75089,1,0.9759
75090,0,0.0191
75091,0,0.1594
75092,0,0.0108
75093,0,0.046
75094,0,0.0125
75095,0,0.0069
75096,0,0.0077
75097,0,0.0881
75098,0,0.0073
75099,0,0.0274
75100,0,0.0232
75101,0,0.1062
75102,0,0.0054
75103,0,0.026
75104,0,0.0061
75105,0,0.1017
75106,0,0.1052
75107,0,0.0425
75108,0,0.0206
75109,0,0.0088
75110,0,0.033
75111,0,0.012
75112,0,0.0101
75113,0,0.0169
75114,0,0.0247
75115,0,0.021
75116,0,0.0686
75117,0,0.2398
75118,0,0.0335
75119,0,0.0055
75120,0,0.0182
75121,0,0.1444
75122,0,0.0328
75123,0,0.0062
75124,0,0.0086
75125,0,0.0646
75126,0,0.0106
75127,1,0.9568
75128,0,0.2004
75129,0,0.0094
75130,0,0.0078
75131,1,0.9636
75132,0,0.0245
75133,0,0.0377
75134,0,0.0257
75135,0,0.0445
75136,0,0.2333
75137,0,0.0251
75138,0,0.0325
75139,0,0.0372
75140,0,0.157
75141,0,0.044
75142,0,0.0239
75143,0,0.2863
75144,0,0.0124
75145,0,0.0191
75146,0,0.033
75147,0,0.0185
75148,0,0.0082
75149,0,0.0683
75150,0,0.0089
75151,0,0.0125
75152,0,0.009
75153,0,0.0207
75154,0,0.0303
75155,0,0.0321
75156,0,0.0081
75157,0,0.0192
75158,0,0.0155
75159,0,0.0779
75160,0,0.0507
75161,0,0.0022
75162,0,0.0091
75163,0,0.0063
75164,0,0.0138
75165,0,0.0011
75166,0,0.0317
75167,0,0.0068
75168,0,0.018
75169,0,0.0194
75170,0,0.0369
75171,0,0.1335
75172,0,0.0136
75173,0,0.0421
75174,0,0.043
75175,0,0.0229
75176,0,0.0371
75177,0,0.0048
75178,0,0.0193
75179,1,0.9187
75180,0,0.0049
75181,0,0.0013
75182,0,0.0015
75183,0,0.1463
75184,0,0.0321
75185,0,0.0255
75186,0,0.0251
75187,0,0.0626
75188,0,0.0147
75189,0,0.003
75190,0,0.0028
75191,1,0.8989
75192,0,0.0342
75193,0,0.0173
75194,0,0.0173
75195,1,0.9864
75196,0,0.1611
75197,0,0.0464
75198,0,0.1631
75199,0,0.0458
75200,0,0.0047
75201,0,0.0083
75202,0,0.0553
75203,0,0.0782
75204,0,0.0294
75205,0,0.0216
75206,0,0.0133
75207,0,0.006
75208,0,0.0136
75209,1,0.9355
75210,0,0.027
75211,0,0.1028
75212,0,0.1341
75213,0,0.008
75214,0,0.0578
75215,0,0.0349
75216,0,0.0375
75217,0,0.0127
75218,0,0.0175
75219,0,0.0197
75220,0,0.0097
75221,1,0.8703
75222,0,0.0118
75223,0,0.0417
75224,0,0.0179
75225,0,0.0148
75226,0,0.0146
75227,0,0.0576
75228,0,0.0051
75229,0,0.0094
75230,0,0.0245
75231,1,0.9803
75232,0,0.007
75233,0,0.0328
75234,1,0.9738
75235,0,0.0174
75236,0,0.0269
75237,0,0.0217
75238,0,0.0274
75239,0,0.014
